[2023-04-22 02:45:43 PM-Train.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.28093333333333337]
[2023-04-23 02:08:41 AM-Train.py-INFO:epoch: 45, dataset: Kvasir, dice: 0.9166500000000001]
[2023-04-23 02:09:05 AM-Train.py-INFO:epoch: 45, dataset: CVC-ColonDB, dice: 0.7877952631578957]
[2023-04-23 02:09:26 AM-Train.py-INFO:epoch: 45, dataset: ETIS-LaribPolypDB, dice: 0.7308040816326534]
[2023-04-23 02:23:59 AM-Train.py-INFO:epoch: 46, dataset: CVC-300, dice: 0.8767983333333333]
[2023-04-23 02:24:03 AM-Train.py-INFO:epoch: 46, dataset: CVC-ClinicDB, dice: 0.9220129032258066]
[2023-04-23 02:24:09 AM-Train.py-INFO:epoch: 46, dataset: Kvasir, dice: 0.9180890000000003]
[2023-04-23 02:24:33 AM-Train.py-INFO:epoch: 46, dataset: CVC-ColonDB, dice: 0.7937913157894743]
[2023-04-23 02:24:54 AM-Train.py-INFO:epoch: 46, dataset: ETIS-LaribPolypDB, dice: 0.7366102040816325]
[2023-04-23 02:39:25 AM-Train.py-INFO:epoch: 47, dataset: CVC-300, dice: 0.8855933333333331]
[2023-04-23 02:39:28 AM-Train.py-INFO:epoch: 47, dataset: CVC-ClinicDB, dice: 0.9225225806451611]
[2023-04-23 02:39:35 AM-Train.py-INFO:epoch: 47, dataset: Kvasir, dice: 0.9143089999999999]
[2023-04-23 02:39:59 AM-Train.py-INFO:epoch: 47, dataset: CVC-ColonDB, dice: 0.7995565789473684]
[2023-04-23 02:40:20 AM-Train.py-INFO:epoch: 47, dataset: ETIS-LaribPolypDB, dice: 0.7409806122448979]
[2023-04-23 02:54:55 AM-Train.py-INFO:epoch: 48, dataset: CVC-300, dice: 0.8789999999999997]
[2023-04-23 02:54:58 AM-Train.py-INFO:epoch: 48, dataset: CVC-ClinicDB, dice: 0.9231016129032256]
[2023-04-23 02:55:06 AM-Train.py-INFO:epoch: 48, dataset: Kvasir, dice: 0.9167249999999997]
[2023-04-23 02:55:35 AM-Train.py-INFO:epoch: 48, dataset: CVC-ColonDB, dice: 0.7819336842105258]
[2023-04-23 02:56:00 AM-Train.py-INFO:epoch: 48, dataset: ETIS-LaribPolypDB, dice: 0.7436668367346935]
[2023-04-23 03:10:33 AM-Train.py-INFO:epoch: 49, dataset: CVC-300, dice: 0.8717266666666668]
[2023-04-23 03:10:37 AM-Train.py-INFO:epoch: 49, dataset: CVC-ClinicDB, dice: 0.9239758064516128]
[2023-04-23 03:10:43 AM-Train.py-INFO:epoch: 49, dataset: Kvasir, dice: 0.917506]
[2023-04-23 03:11:08 AM-Train.py-INFO:epoch: 49, dataset: CVC-ColonDB, dice: 0.8010326315789471]
[2023-04-23 03:11:29 AM-Train.py-INFO:epoch: 49, dataset: ETIS-LaribPolypDB, dice: 0.729255612244898]
[2023-04-23 03:26:12 AM-Train.py-INFO:epoch: 50, dataset: CVC-300, dice: 0.8668099999999997]
[2023-04-23 03:26:15 AM-Train.py-INFO:epoch: 50, dataset: CVC-ClinicDB, dice: 0.9129322580645164]
[2023-04-23 03:26:22 AM-Train.py-INFO:epoch: 50, dataset: Kvasir, dice: 0.9056519999999999]
[2023-04-23 03:26:47 AM-Train.py-INFO:epoch: 50, dataset: CVC-ColonDB, dice: 0.8034860526315792]
[2023-04-23 03:27:08 AM-Train.py-INFO:epoch: 50, dataset: ETIS-LaribPolypDB, dice: 0.6999678571428574]
[2023-04-23 03:41:42 AM-Train.py-INFO:epoch: 51, dataset: CVC-300, dice: 0.8645766666666668]
[2023-04-23 03:41:45 AM-Train.py-INFO:epoch: 51, dataset: CVC-ClinicDB, dice: 0.914809677419355]
[2023-04-23 03:41:52 AM-Train.py-INFO:epoch: 51, dataset: Kvasir, dice: 0.9077860000000004]
[2023-04-23 03:42:16 AM-Train.py-INFO:epoch: 51, dataset: CVC-ColonDB, dice: 0.7695268421052636]
[2023-04-23 03:42:38 AM-Train.py-INFO:epoch: 51, dataset: ETIS-LaribPolypDB, dice: 0.7173005102040818]
[2023-04-23 03:57:12 AM-Train.py-INFO:epoch: 52, dataset: CVC-300, dice: 0.8709500000000001]
[2023-04-23 03:57:15 AM-Train.py-INFO:epoch: 52, dataset: CVC-ClinicDB, dice: 0.9204645161290321]
[2023-04-23 03:57:22 AM-Train.py-INFO:epoch: 52, dataset: Kvasir, dice: 0.9069140000000001]
[2023-04-23 03:57:46 AM-Train.py-INFO:epoch: 52, dataset: CVC-ColonDB, dice: 0.772091578947368]
[2023-04-23 03:58:08 AM-Train.py-INFO:epoch: 52, dataset: ETIS-LaribPolypDB, dice: 0.7192785714285714]
[2023-04-23 04:12:42 AM-Train.py-INFO:epoch: 53, dataset: CVC-300, dice: 0.87993]
[2023-04-23 04:12:46 AM-Train.py-INFO:epoch: 53, dataset: CVC-ClinicDB, dice: 0.9235709677419354]
[2023-04-23 04:12:52 AM-Train.py-INFO:epoch: 53, dataset: Kvasir, dice: 0.910804]
[2023-04-23 04:13:17 AM-Train.py-INFO:epoch: 53, dataset: CVC-ColonDB, dice: 0.7800010526315784]
[2023-04-23 04:13:38 AM-Train.py-INFO:epoch: 53, dataset: ETIS-LaribPolypDB, dice: 0.735487244897959]
[2023-04-23 04:28:11 AM-Train.py-INFO:epoch: 54, dataset: CVC-300, dice: 0.8824066666666666]
[2023-04-23 04:28:15 AM-Train.py-INFO:epoch: 54, dataset: CVC-ClinicDB, dice: 0.926148387096774]
[2023-04-23 04:28:23 AM-Train.py-INFO:epoch: 54, dataset: Kvasir, dice: 0.9116640000000001]
[2023-04-23 04:28:47 AM-Train.py-INFO:epoch: 54, dataset: CVC-ColonDB, dice: 0.7739728947368416]
[2023-04-23 04:29:08 AM-Train.py-INFO:epoch: 54, dataset: ETIS-LaribPolypDB, dice: 0.7424107142857139]
[2023-04-23 04:43:40 AM-Train.py-INFO:epoch: 55, dataset: CVC-300, dice: 0.880211666666667]
[2023-04-23 04:43:43 AM-Train.py-INFO:epoch: 55, dataset: CVC-ClinicDB, dice: 0.9214580645161289]
[2023-04-23 04:43:50 AM-Train.py-INFO:epoch: 55, dataset: Kvasir, dice: 0.9124180000000002]
[2023-04-23 04:44:16 AM-Train.py-INFO:epoch: 55, dataset: CVC-ColonDB, dice: 0.7725176315789473]
[2023-04-23 04:44:41 AM-Train.py-INFO:epoch: 55, dataset: ETIS-LaribPolypDB, dice: 0.7329877551020408]
[2023-04-23 04:59:19 AM-Train.py-INFO:epoch: 56, dataset: CVC-300, dice: 0.8718500000000002]
[2023-04-23 04:59:23 AM-Train.py-INFO:epoch: 56, dataset: CVC-ClinicDB, dice: 0.9352112903225809]
[2023-04-23 04:59:29 AM-Train.py-INFO:epoch: 56, dataset: Kvasir, dice: 0.9186999999999997]
[2023-04-23 04:59:53 AM-Train.py-INFO:epoch: 56, dataset: CVC-ColonDB, dice: 0.7846821052631574]
[2023-04-23 05:00:15 AM-Train.py-INFO:epoch: 56, dataset: ETIS-LaribPolypDB, dice: 0.7531734693877552]
[2023-04-23 05:14:54 AM-Train.py-INFO:epoch: 57, dataset: CVC-300, dice: 0.8867083333333334]
[2023-04-23 05:14:57 AM-Train.py-INFO:epoch: 57, dataset: CVC-ClinicDB, dice: 0.93061935483871]
[2023-04-23 05:15:03 AM-Train.py-INFO:epoch: 57, dataset: Kvasir, dice: 0.91125]
[2023-04-23 05:15:28 AM-Train.py-INFO:epoch: 57, dataset: CVC-ColonDB, dice: 0.7663278947368412]
[2023-04-23 05:15:49 AM-Train.py-INFO:epoch: 57, dataset: ETIS-LaribPolypDB, dice: 0.7411107142857143]
[2023-04-23 05:30:23 AM-Train.py-INFO:epoch: 58, dataset: CVC-300, dice: 0.8784566666666669]
[2023-04-23 05:30:27 AM-Train.py-INFO:epoch: 58, dataset: CVC-ClinicDB, dice: 0.9235774193548386]
[2023-04-23 05:30:34 AM-Train.py-INFO:epoch: 58, dataset: Kvasir, dice: 0.9129049999999996]
[2023-04-23 05:30:58 AM-Train.py-INFO:epoch: 58, dataset: CVC-ColonDB, dice: 0.774492105263158]
[2023-04-23 05:31:19 AM-Train.py-INFO:epoch: 58, dataset: ETIS-LaribPolypDB, dice: 0.7353724489795916]
[2023-04-23 05:45:51 AM-Train.py-INFO:epoch: 59, dataset: CVC-300, dice: 0.8816216666666666]
[2023-04-23 05:45:55 AM-Train.py-INFO:epoch: 59, dataset: CVC-ClinicDB, dice: 0.9236064516129033]
[2023-04-23 05:46:01 AM-Train.py-INFO:epoch: 59, dataset: Kvasir, dice: 0.920591]
[2023-04-23 05:46:25 AM-Train.py-INFO:epoch: 59, dataset: CVC-ColonDB, dice: 0.7782428947368423]
[2023-04-23 05:46:47 AM-Train.py-INFO:epoch: 59, dataset: ETIS-LaribPolypDB, dice: 0.7366219387755101]
[2023-04-23 06:01:17 AM-Train.py-INFO:epoch: 60, dataset: CVC-300, dice: 0.8760549999999999]
[2023-04-23 06:01:20 AM-Train.py-INFO:epoch: 60, dataset: CVC-ClinicDB, dice: 0.9236935483870968]
[2023-04-23 06:01:27 AM-Train.py-INFO:epoch: 60, dataset: Kvasir, dice: 0.9147419999999999]
[2023-04-23 06:01:51 AM-Train.py-INFO:epoch: 60, dataset: CVC-ColonDB, dice: 0.7761173684210521]
[2023-04-23 06:02:12 AM-Train.py-INFO:epoch: 60, dataset: ETIS-LaribPolypDB, dice: 0.7547612244897959]
[2023-04-23 06:16:47 AM-Train.py-INFO:epoch: 61, dataset: CVC-300, dice: 0.8754683333333333]
[2023-04-23 06:16:51 AM-Train.py-INFO:epoch: 61, dataset: CVC-ClinicDB, dice: 0.9300370967741938]
[2023-04-23 06:17:00 AM-Train.py-INFO:epoch: 61, dataset: Kvasir, dice: 0.9192849999999999]
[2023-04-23 06:17:29 AM-Train.py-INFO:epoch: 61, dataset: CVC-ColonDB, dice: 0.7874876315789477]
[2023-04-23 06:17:51 AM-Train.py-INFO:epoch: 61, dataset: ETIS-LaribPolypDB, dice: 0.7428831632653059]
[2023-04-23 06:32:20 AM-Train.py-INFO:epoch: 62, dataset: CVC-300, dice: 0.886593333333333]
[2023-04-23 06:32:24 AM-Train.py-INFO:epoch: 62, dataset: CVC-ClinicDB, dice: 0.9351838709677418]
[2023-04-23 06:32:30 AM-Train.py-INFO:epoch: 62, dataset: Kvasir, dice: 0.9115780000000001]
[2023-04-23 06:32:53 AM-Train.py-INFO:epoch: 62, dataset: CVC-ColonDB, dice: 0.7819157894736837]
[2023-04-23 06:33:15 AM-Train.py-INFO:epoch: 62, dataset: ETIS-LaribPolypDB, dice: 0.7406586734693876]
[2023-04-23 06:47:59 AM-Train.py-INFO:epoch: 63, dataset: CVC-300, dice: 0.8824583333333335]
[2023-04-23 06:48:03 AM-Train.py-INFO:epoch: 63, dataset: CVC-ClinicDB, dice: 0.9293725806451612]
[2023-04-23 06:48:09 AM-Train.py-INFO:epoch: 63, dataset: Kvasir, dice: 0.9223660000000006]
[2023-04-23 06:48:33 AM-Train.py-INFO:epoch: 63, dataset: CVC-ColonDB, dice: 0.7854334210526318]
[2023-04-23 06:48:54 AM-Train.py-INFO:epoch: 63, dataset: ETIS-LaribPolypDB, dice: 0.7239214285714287]
[2023-04-23 07:03:26 AM-Train.py-INFO:epoch: 64, dataset: CVC-300, dice: 0.8093249999999999]
[2023-04-23 07:03:30 AM-Train.py-INFO:epoch: 64, dataset: CVC-ClinicDB, dice: 0.88805]
[2023-04-23 07:03:36 AM-Train.py-INFO:epoch: 64, dataset: Kvasir, dice: 0.875995]
[2023-04-23 07:04:00 AM-Train.py-INFO:epoch: 64, dataset: CVC-ColonDB, dice: 0.7304244736842104]
[2023-04-23 07:04:21 AM-Train.py-INFO:epoch: 64, dataset: ETIS-LaribPolypDB, dice: 0.5958545918367351]
[2023-04-23 07:18:53 AM-Train.py-INFO:epoch: 65, dataset: CVC-300, dice: 0.8576466666666669]
[2023-04-23 07:18:56 AM-Train.py-INFO:epoch: 65, dataset: CVC-ClinicDB, dice: 0.9202290322580645]
[2023-04-23 07:19:02 AM-Train.py-INFO:epoch: 65, dataset: Kvasir, dice: 0.91206]
[2023-04-23 07:19:26 AM-Train.py-INFO:epoch: 65, dataset: CVC-ColonDB, dice: 0.793749736842105]
[2023-04-23 07:19:47 AM-Train.py-INFO:epoch: 65, dataset: ETIS-LaribPolypDB, dice: 0.7170433673469394]
[2023-04-23 07:34:20 AM-Train.py-INFO:epoch: 66, dataset: CVC-300, dice: 0.8667983333333334]
[2023-04-23 07:34:23 AM-Train.py-INFO:epoch: 66, dataset: CVC-ClinicDB, dice: 0.925087096774194]
[2023-04-23 07:34:30 AM-Train.py-INFO:epoch: 66, dataset: Kvasir, dice: 0.9170769999999996]
[2023-04-23 07:34:56 AM-Train.py-INFO:epoch: 66, dataset: CVC-ColonDB, dice: 0.7942576315789485]
[2023-04-23 07:35:18 AM-Train.py-INFO:epoch: 66, dataset: ETIS-LaribPolypDB, dice: 0.7257683673469395]
[2023-04-23 07:49:52 AM-Train.py-INFO:epoch: 67, dataset: CVC-300, dice: 0.868866666666667]
[2023-04-23 07:49:55 AM-Train.py-INFO:epoch: 67, dataset: CVC-ClinicDB, dice: 0.9251419354838709]
[2023-04-23 07:50:03 AM-Train.py-INFO:epoch: 67, dataset: Kvasir, dice: 0.9162110000000002]
[2023-04-23 07:50:28 AM-Train.py-INFO:epoch: 67, dataset: CVC-ColonDB, dice: 0.7932331578947375]
[2023-04-23 07:50:50 AM-Train.py-INFO:epoch: 67, dataset: ETIS-LaribPolypDB, dice: 0.7237801020408166]
[2023-04-23 08:05:24 AM-Train.py-INFO:epoch: 68, dataset: CVC-300, dice: 0.8683883333333334]
[2023-04-23 08:05:28 AM-Train.py-INFO:epoch: 68, dataset: CVC-ClinicDB, dice: 0.9252209677419354]
[2023-04-23 08:05:37 AM-Train.py-INFO:epoch: 68, dataset: Kvasir, dice: 0.9178349999999998]
[2023-04-23 08:06:07 AM-Train.py-INFO:epoch: 68, dataset: CVC-ColonDB, dice: 0.7931765789473678]
[2023-04-23 08:06:32 AM-Train.py-INFO:epoch: 68, dataset: ETIS-LaribPolypDB, dice: 0.7261586734693875]
[2023-04-23 08:21:07 AM-Train.py-INFO:epoch: 69, dataset: CVC-300, dice: 0.8852683333333338]
[2023-04-23 08:21:10 AM-Train.py-INFO:epoch: 69, dataset: CVC-ClinicDB, dice: 0.9244854838709677]
[2023-04-23 08:21:17 AM-Train.py-INFO:epoch: 69, dataset: Kvasir, dice: 0.9211259999999997]
[2023-04-23 08:21:41 AM-Train.py-INFO:epoch: 69, dataset: CVC-ColonDB, dice: 0.7954515789473693]
[2023-04-23 08:22:03 AM-Train.py-INFO:epoch: 69, dataset: ETIS-LaribPolypDB, dice: 0.733741326530612]
[2023-04-23 08:36:53 AM-Train.py-INFO:epoch: 70, dataset: CVC-300, dice: 0.86742]
[2023-04-23 08:36:56 AM-Train.py-INFO:epoch: 70, dataset: CVC-ClinicDB, dice: 0.9175725806451611]
[2023-04-23 08:37:03 AM-Train.py-INFO:epoch: 70, dataset: Kvasir, dice: 0.9227170000000006]
[2023-04-23 08:37:28 AM-Train.py-INFO:epoch: 70, dataset: CVC-ColonDB, dice: 0.8040331578947368]
[2023-04-23 08:37:50 AM-Train.py-INFO:epoch: 70, dataset: ETIS-LaribPolypDB, dice: 0.7283954081632656]
[2023-04-23 08:52:25 AM-Train.py-INFO:epoch: 71, dataset: CVC-300, dice: 0.8720766666666664]
[2023-04-23 08:52:29 AM-Train.py-INFO:epoch: 71, dataset: CVC-ClinicDB, dice: 0.9237403225806454]
[2023-04-23 08:52:36 AM-Train.py-INFO:epoch: 71, dataset: Kvasir, dice: 0.923236]
[2023-04-23 08:53:01 AM-Train.py-INFO:epoch: 71, dataset: CVC-ColonDB, dice: 0.80263052631579]
[2023-04-23 08:53:22 AM-Train.py-INFO:epoch: 71, dataset: ETIS-LaribPolypDB, dice: 0.7276673469387754]
[2023-04-23 09:07:57 AM-Train.py-INFO:epoch: 72, dataset: CVC-300, dice: 0.8778083333333331]
[2023-04-23 09:08:00 AM-Train.py-INFO:epoch: 72, dataset: CVC-ClinicDB, dice: 0.9247322580645166]
[2023-04-23 09:08:06 AM-Train.py-INFO:epoch: 72, dataset: Kvasir, dice: 0.9237799999999997]
[2023-04-23 09:08:28 AM-Train.py-INFO:epoch: 72, dataset: CVC-ColonDB, dice: 0.7926231578947373]
[2023-04-23 09:08:47 AM-Train.py-INFO:epoch: 72, dataset: ETIS-LaribPolypDB, dice: 0.7349566326530611]
[2023-04-23 09:23:14 AM-Train.py-INFO:epoch: 73, dataset: CVC-300, dice: 0.8722916666666668]
[2023-04-23 09:23:16 AM-Train.py-INFO:epoch: 73, dataset: CVC-ClinicDB, dice: 0.9255322580645159]
[2023-04-23 09:23:22 AM-Train.py-INFO:epoch: 73, dataset: Kvasir, dice: 0.924951]
[2023-04-23 09:23:44 AM-Train.py-INFO:epoch: 73, dataset: CVC-ColonDB, dice: 0.807883421052632]
[2023-04-23 09:24:04 AM-Train.py-INFO:epoch: 73, dataset: ETIS-LaribPolypDB, dice: 0.7264698979591836]
[2023-04-23 09:38:37 AM-Train.py-INFO:epoch: 74, dataset: CVC-300, dice: 0.8803950000000001]
[2023-04-23 09:38:40 AM-Train.py-INFO:epoch: 74, dataset: CVC-ClinicDB, dice: 0.9208161290322582]
[2023-04-23 09:38:47 AM-Train.py-INFO:epoch: 74, dataset: Kvasir, dice: 0.9207480000000001]
[2023-04-23 09:39:11 AM-Train.py-INFO:epoch: 74, dataset: CVC-ColonDB, dice: 0.8107018421052639]
[2023-04-23 09:39:32 AM-Train.py-INFO:epoch: 74, dataset: ETIS-LaribPolypDB, dice: 0.7361025510204081]
[2023-04-23 09:54:10 AM-Train.py-INFO:epoch: 75, dataset: CVC-300, dice: 0.8668149999999997]
[2023-04-23 09:54:13 AM-Train.py-INFO:epoch: 75, dataset: CVC-ClinicDB, dice: 0.9261241935483872]
[2023-04-23 09:54:20 AM-Train.py-INFO:epoch: 75, dataset: Kvasir, dice: 0.9023020000000002]
[2023-04-23 09:54:44 AM-Train.py-INFO:epoch: 75, dataset: CVC-ColonDB, dice: 0.7763039473684205]
[2023-04-23 09:55:05 AM-Train.py-INFO:epoch: 75, dataset: ETIS-LaribPolypDB, dice: 0.6964459183673474]
[2023-04-23 10:09:39 AM-Train.py-INFO:epoch: 76, dataset: CVC-300, dice: 0.8661850000000002]
[2023-04-23 10:09:43 AM-Train.py-INFO:epoch: 76, dataset: CVC-ClinicDB, dice: 0.9321370967741938]
[2023-04-23 10:09:49 AM-Train.py-INFO:epoch: 76, dataset: Kvasir, dice: 0.9012140000000001]
[2023-04-23 10:10:13 AM-Train.py-INFO:epoch: 76, dataset: CVC-ColonDB, dice: 0.7705818421052631]
[2023-04-23 10:10:34 AM-Train.py-INFO:epoch: 76, dataset: ETIS-LaribPolypDB, dice: 0.6653775510204083]
[2023-04-23 10:25:08 AM-Train.py-INFO:epoch: 77, dataset: CVC-300, dice: 0.8786316666666665]
[2023-04-23 10:25:11 AM-Train.py-INFO:epoch: 77, dataset: CVC-ClinicDB, dice: 0.9220677419354838]
[2023-04-23 10:25:18 AM-Train.py-INFO:epoch: 77, dataset: Kvasir, dice: 0.9075720000000002]
[2023-04-23 10:25:42 AM-Train.py-INFO:epoch: 77, dataset: CVC-ColonDB, dice: 0.7886710526315792]
[2023-04-23 10:26:03 AM-Train.py-INFO:epoch: 77, dataset: ETIS-LaribPolypDB, dice: 0.7100459183673469]
[2023-04-23 10:40:37 AM-Train.py-INFO:epoch: 78, dataset: CVC-300, dice: 0.8854633333333334]
[2023-04-23 10:40:41 AM-Train.py-INFO:epoch: 78, dataset: CVC-ClinicDB, dice: 0.9237967741935483]
[2023-04-23 10:40:49 AM-Train.py-INFO:epoch: 78, dataset: Kvasir, dice: 0.9149519999999997]
[2023-04-23 10:41:14 AM-Train.py-INFO:epoch: 78, dataset: CVC-ColonDB, dice: 0.7877134210526306]
[2023-04-23 10:41:35 AM-Train.py-INFO:epoch: 78, dataset: ETIS-LaribPolypDB, dice: 0.7260102040816329]
[2023-04-23 10:56:08 AM-Train.py-INFO:epoch: 79, dataset: CVC-300, dice: 0.8849733333333333]
[2023-04-23 10:56:11 AM-Train.py-INFO:epoch: 79, dataset: CVC-ClinicDB, dice: 0.9269000000000001]
[2023-04-23 10:56:18 AM-Train.py-INFO:epoch: 79, dataset: Kvasir, dice: 0.9153960000000002]
[2023-04-23 10:56:42 AM-Train.py-INFO:epoch: 79, dataset: CVC-ColonDB, dice: 0.7907305263157898]
[2023-04-23 10:57:06 AM-Train.py-INFO:epoch: 79, dataset: ETIS-LaribPolypDB, dice: 0.718573469387755]
[2023-04-23 11:11:46 AM-Train.py-INFO:epoch: 80, dataset: CVC-300, dice: 0.8850916666666666]
[2023-04-23 11:11:49 AM-Train.py-INFO:epoch: 80, dataset: CVC-ClinicDB, dice: 0.9283225806451613]
[2023-04-23 11:11:55 AM-Train.py-INFO:epoch: 80, dataset: Kvasir, dice: 0.9162399999999998]
[2023-04-23 11:12:19 AM-Train.py-INFO:epoch: 80, dataset: CVC-ColonDB, dice: 0.8038134210526314]
[2023-04-23 11:12:40 AM-Train.py-INFO:epoch: 80, dataset: ETIS-LaribPolypDB, dice: 0.7151454081632656]
[2023-04-23 11:27:15 AM-Train.py-INFO:epoch: 81, dataset: CVC-300, dice: 0.89011]
[2023-04-23 11:27:19 AM-Train.py-INFO:epoch: 81, dataset: CVC-ClinicDB, dice: 0.9289951612903228]
[2023-04-23 11:27:25 AM-Train.py-INFO:epoch: 81, dataset: Kvasir, dice: 0.9160930000000002]
[2023-04-23 11:27:49 AM-Train.py-INFO:epoch: 81, dataset: CVC-ColonDB, dice: 0.8000755263157895]
[2023-04-23 11:28:10 AM-Train.py-INFO:epoch: 81, dataset: ETIS-LaribPolypDB, dice: 0.7148040816326532]
[2023-04-23 11:42:43 AM-Train.py-INFO:epoch: 82, dataset: CVC-300, dice: 0.88779]
[2023-04-23 11:42:47 AM-Train.py-INFO:epoch: 82, dataset: CVC-ClinicDB, dice: 0.9261629032258062]
[2023-04-23 11:42:53 AM-Train.py-INFO:epoch: 82, dataset: Kvasir, dice: 0.916761]
[2023-04-23 11:43:17 AM-Train.py-INFO:epoch: 82, dataset: CVC-ColonDB, dice: 0.7987199999999997]
[2023-04-23 11:43:38 AM-Train.py-INFO:epoch: 82, dataset: ETIS-LaribPolypDB, dice: 0.725154081632653]
[2023-04-23 11:58:07 AM-Train.py-INFO:epoch: 83, dataset: CVC-300, dice: 0.8865383333333331]
[2023-04-23 11:58:10 AM-Train.py-INFO:epoch: 83, dataset: CVC-ClinicDB, dice: 0.9306225806451615]
[2023-04-23 11:58:18 AM-Train.py-INFO:epoch: 83, dataset: Kvasir, dice: 0.9232449999999999]
[2023-04-23 11:58:47 AM-Train.py-INFO:epoch: 83, dataset: CVC-ColonDB, dice: 0.7935265789473682]
[2023-04-23 11:59:11 AM-Train.py-INFO:epoch: 83, dataset: ETIS-LaribPolypDB, dice: 0.7139698979591835]
[2023-04-23 12:13:45 PM-Train.py-INFO:epoch: 84, dataset: CVC-300, dice: 0.8913133333333332]
[2023-04-23 12:13:48 PM-Train.py-INFO:epoch: 84, dataset: CVC-ClinicDB, dice: 0.9309548387096774]
[2023-04-23 12:13:54 PM-Train.py-INFO:epoch: 84, dataset: Kvasir, dice: 0.9155560000000003]
[2023-04-23 12:14:19 PM-Train.py-INFO:epoch: 84, dataset: CVC-ColonDB, dice: 0.8083742105263158]
[2023-04-23 12:14:40 PM-Train.py-INFO:epoch: 84, dataset: ETIS-LaribPolypDB, dice: 0.7007061224489799]
[2023-04-23 12:29:15 PM-Train.py-INFO:epoch: 85, dataset: CVC-300, dice: 0.8991866666666668]
[2023-04-23 12:29:18 PM-Train.py-INFO:epoch: 85, dataset: CVC-ClinicDB, dice: 0.9290225806451612]
[2023-04-23 12:29:25 PM-Train.py-INFO:epoch: 85, dataset: Kvasir, dice: 0.9175719999999997]
[2023-04-23 12:29:50 PM-Train.py-INFO:epoch: 85, dataset: CVC-ColonDB, dice: 0.8002031578947368]
[2023-04-23 12:30:11 PM-Train.py-INFO:epoch: 85, dataset: ETIS-LaribPolypDB, dice: 0.7316494897959184]
[2023-04-23 12:44:44 PM-Train.py-INFO:epoch: 86, dataset: CVC-300, dice: 0.8897783333333332]
[2023-04-23 12:44:47 PM-Train.py-INFO:epoch: 86, dataset: CVC-ClinicDB, dice: 0.9250677419354838]
[2023-04-23 12:44:53 PM-Train.py-INFO:epoch: 86, dataset: Kvasir, dice: 0.906751]
[2023-04-23 12:45:18 PM-Train.py-INFO:epoch: 86, dataset: CVC-ColonDB, dice: 0.7961660526315792]
[2023-04-23 12:45:40 PM-Train.py-INFO:epoch: 86, dataset: ETIS-LaribPolypDB, dice: 0.7081142857142857]
[2023-04-23 01:00:11 PM-Train.py-INFO:epoch: 87, dataset: CVC-300, dice: 0.8881866666666665]
[2023-04-23 01:00:15 PM-Train.py-INFO:epoch: 87, dataset: CVC-ClinicDB, dice: 0.926443548387097]
[2023-04-23 01:00:21 PM-Train.py-INFO:epoch: 87, dataset: Kvasir, dice: 0.9219149999999999]
[2023-04-23 01:00:45 PM-Train.py-INFO:epoch: 87, dataset: CVC-ColonDB, dice: 0.7886089473684209]
[2023-04-23 01:01:06 PM-Train.py-INFO:epoch: 87, dataset: ETIS-LaribPolypDB, dice: 0.7237801020408164]
[2023-04-23 01:15:40 PM-Train.py-INFO:epoch: 88, dataset: CVC-300, dice: 0.8865583333333331]
[2023-04-23 01:15:44 PM-Train.py-INFO:epoch: 88, dataset: CVC-ClinicDB, dice: 0.9245225806451615]
[2023-04-23 01:15:53 PM-Train.py-INFO:epoch: 88, dataset: Kvasir, dice: 0.9191550000000005]
[2023-04-23 01:16:18 PM-Train.py-INFO:epoch: 88, dataset: CVC-ColonDB, dice: 0.798754210526316]
[2023-04-23 01:16:40 PM-Train.py-INFO:epoch: 88, dataset: ETIS-LaribPolypDB, dice: 0.7181117346938778]
[2023-04-23 01:31:14 PM-Train.py-INFO:epoch: 89, dataset: CVC-300, dice: 0.8989983333333335]
[2023-04-23 01:31:17 PM-Train.py-INFO:epoch: 89, dataset: CVC-ClinicDB, dice: 0.9337774193548389]
[2023-04-23 01:31:24 PM-Train.py-INFO:epoch: 89, dataset: Kvasir, dice: 0.9059240000000002]
[2023-04-23 01:31:48 PM-Train.py-INFO:epoch: 89, dataset: CVC-ColonDB, dice: 0.7688313157894742]
[2023-04-23 01:32:10 PM-Train.py-INFO:epoch: 89, dataset: ETIS-LaribPolypDB, dice: 0.7182193877551024]
[2023-04-23 01:46:55 PM-Train.py-INFO:epoch: 90, dataset: CVC-300, dice: 0.8759933333333333]
[2023-04-23 01:46:58 PM-Train.py-INFO:epoch: 90, dataset: CVC-ClinicDB, dice: 0.9275612903225806]
[2023-04-23 01:47:05 PM-Train.py-INFO:epoch: 90, dataset: Kvasir, dice: 0.9157090000000001]
[2023-04-23 01:47:29 PM-Train.py-INFO:epoch: 90, dataset: CVC-ColonDB, dice: 0.7871276315789476]
[2023-04-23 01:47:51 PM-Train.py-INFO:epoch: 90, dataset: ETIS-LaribPolypDB, dice: 0.7276780612244905]
[2023-04-23 02:02:23 PM-Train.py-INFO:epoch: 91, dataset: CVC-300, dice: 0.8929750000000001]
[2023-04-23 02:02:26 PM-Train.py-INFO:epoch: 91, dataset: CVC-ClinicDB, dice: 0.9361677419354836]
[2023-04-23 02:02:34 PM-Train.py-INFO:epoch: 91, dataset: Kvasir, dice: 0.8973959999999999]
[2023-04-23 02:02:58 PM-Train.py-INFO:epoch: 91, dataset: CVC-ColonDB, dice: 0.7410376315789476]
